Country,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Uganda,UGA,95.583,95.383,95.174,94.955,94.727,94.491,94.243,93.986,93.717,93.438,93.336,93.263,93.188,93.113,93.037,92.96,92.882,92.803,92.724,92.644,92.466,92.166,91.853,91.53,91.195,90.848,90.489,90.118,89.733,89.335,88.924,88.54599999999999,88.21,87.867,87.515,87.154,86.784,86.406,86.018,85.621,85.214,84.799,84.374,83.939,83.493,83.04,82.575,82.101,81.616,81.122,80.617,80.102,79.576,79.042,78.496,77.94,77.376,76.804,76.226,75.639
Ukraine,UKR,53.208,52.458,51.706,50.954,50.2,49.351,48.501,47.652,46.803,45.958,45.169,44.448,43.728,43.013,42.3,41.611,40.925,40.244,39.566,38.919,38.307,37.7,37.096,36.496,35.9,35.319,34.742000000000004,34.17,33.601,33.282,33.242999999999995,33.20399999999999,33.165,33.126000000000005,33.087999999999994,33.04900000000001,33.01,32.971000000000004,32.93300000000001,32.894000000000005,32.855,32.81699999999999,32.717,32.57299999999999,32.403000000000006,32.21,32.031000000000006,31.852999999999994,31.675,31.498000000000005,31.403999999999996,31.311000000000007,31.218000000000004,31.125,31.031999999999996,30.938999999999993,30.846000000000004,30.754000000000005,30.647999999999996,30.527
Uruguay,URY,19.759,19.537999999999997,19.319000000000003,19.101,18.885999999999996,18.671999999999997,18.461,18.251000000000005,18.042,17.836,17.632000000000005,17.43,17.229,17.03,16.833,16.613,16.194000000000003,15.785,15.384,14.991,14.605999999999995,14.230999999999995,13.861999999999995,13.501999999999995,13.15,12.805999999999997,12.441999999999993,12.073999999999998,11.715,11.367000000000004,11.027000000000001,10.695999999999998,10.373000000000005,10.06,9.755,9.457999999999998,9.165000000000006,8.852999999999994,8.55,8.257000000000005,7.971999999999994,7.697000000000003,7.430999999999997,7.171999999999997,6.921999999999997,6.680999999999997,6.447000000000003,6.221000000000004,6.001999999999995,5.790999999999997,5.5859999999999985,5.388000000000005,5.260999999999996,5.1569999999999965,5.055000000000007,4.955,4.8559999999999945,4.760000000000005,4.665999999999997,4.573999999999998
United States,USA,30.004000000000005,29.623000000000005,29.242999999999995,28.866,28.492000000000004,28.120999999999995,27.753,27.388000000000005,27.025999999999996,26.667,26.397999999999996,26.387,26.376999999999995,26.367000000000004,26.357,26.346999999999994,26.337000000000003,26.326999999999998,26.317999999999998,26.308000000000007,26.262,26.11,25.958,25.805999999999997,25.656000000000006,25.506,25.355999999999995,25.206999999999994,25.058000000000007,24.911,24.7,24.299000000000007,23.903000000000006,23.512,23.125,22.742999999999995,22.364000000000004,21.992000000000004,21.623000000000005,21.257999999999996,20.942999999999998,20.766000000000005,20.590999999999994,20.417,20.242999999999995,20.072000000000003,19.900999999999996,19.730999999999995,19.561999999999998,19.394000000000005,19.227999999999994,19.055999999999997,18.881,18.700999999999993,18.516999999999996,18.328999999999994,18.138000000000005,17.941999999999993,17.744,17.540999999999997
Uzbekistan,UZB,66.02199999999999,65.762,65.5,65.238,64.975,64.711,64.446,64.18,63.913,63.646,63.286,62.816,62.343,61.869,61.392,60.913,60.432,59.949,59.464,59.206,59.218,59.23,59.242,59.254,59.266,59.278,59.29,59.303,59.315,59.103,58.635,58.164,57.692,57.22,56.745,56.269,55.792,55.315,54.836,54.356,53.874,53.394,52.912,52.429,51.946,51.463,50.979,50.495,50.011,49.528,49.044,48.85,48.95,49.05,49.15,49.25,49.35,49.45,49.522,49.567
St. Vincent and the Grenadines,VCT,74.057,73.606,73.149,72.686,72.219,71.748,71.271,70.79,70.303,69.813,69.31700000000001,68.818,68.313,67.805,67.292,66.775,66.253,65.729,65.2,64.667,64.13,63.591,63.047,62.5,61.95,61.398,60.842,60.283,59.72,59.157,58.591,58.051,57.694,57.337,56.979,56.62,56.259,55.9,55.539,55.177,54.814,54.452,54.086,53.717,53.344,52.968,52.588,52.206,51.82,51.431,51.039,50.644,50.246,49.846,49.442,49.036,48.627,48.216,47.802,47.386
"Venezuela, RB",VEN,38.387,37.125,36.067,35.022999999999996,33.991,32.977999999999994,31.977999999999994,30.995,30.027,29.08,28.147999999999996,27.236000000000004,26.425,25.675,24.936999999999998,24.214,23.504000000000005,22.811000000000007,22.132000000000005,21.467,20.815,20.18,19.617999999999995,19.093000000000004,18.578000000000003,18.075,17.581999999999994,17.1,16.628,16.167,15.715999999999994,15.335999999999999,14.988,14.647999999999996,14.313999999999993,13.986000000000004,13.664000000000001,13.35,13.040999999999997,12.738,12.441000000000003,12.15,12.123999999999995,12.097999999999999,12.072000000000003,12.046000000000006,12.02,11.994,11.968999999999994,11.942999999999998,11.917000000000002,11.891999999999996,11.876999999999995,11.867000000000004,11.855999999999995,11.846000000000004,11.835,11.816999999999993,11.792000000000002,11.76
Vietnam,VNM,85.3,84.969,84.631,84.286,83.936,83.57900000000001,83.21600000000001,82.84700000000001,82.471,82.089,81.7,81.604,81.508,81.412,81.315,81.218,81.12,81.02199999999999,80.924,80.825,80.753,80.691,80.628,80.565,80.502,80.439,80.375,80.312,80.248,80.10900000000001,79.743,79.371,78.994,78.613,78.226,77.834,77.437,77.035,76.629,76.18299999999999,75.626,75.063,74.489,73.908,73.31700000000001,72.719,72.112,71.496,70.872,70.238,69.583,68.92,68.248,67.571,66.885,66.191,65.49,64.787,64.081,63.372
Vanuatu,VUT,89.596,89.417,89.235,89.05,88.862,88.67099999999999,88.478,88.282,88.082,87.88,87.675,87.467,87.256,87.042,86.825,86.605,86.381,86.155,85.926,85.632,85.26,84.88,84.492,84.095,83.69,83.27799999999999,82.857,82.42699999999999,81.989,81.565,81.285,81.002,80.715,80.426,80.132,79.836,79.536,79.23400000000001,78.92699999999999,78.618,78.327,78.047,77.765,77.479,77.191,76.901,76.608,76.313,76.015,75.714,75.538,75.439,75.339,75.239,75.139,75.039,74.938,74.837,74.726,74.606
Samoa,WSM,81.074,81.014,80.939,80.85900000000001,80.779,80.699,80.618,80.407,80.156,79.90299999999999,79.64699999999999,79.389,79.248,79.168,79.088,79.008,78.92699999999999,78.887,78.867,78.84700000000001,78.827,78.807,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.742,78.65299999999999,78.564,78.474,78.384,78.295,78.20400000000001,78.114,78.023,77.932,78.059,78.30199999999999,78.543,78.782,79.019,79.25,79.476,79.7,79.922,80.143,80.376,80.615,80.851,81.086,81.319,81.548,81.757,81.944
"Yemen, Rep.",YEM,90.9,90.541,90.169,89.784,89.386,88.974,88.549,88.109,87.653,87.185,86.7,86.402,86.099,85.791,85.476,85.156,84.82900000000001,84.498,84.16,83.81700000000001,83.46600000000001,83.111,82.749,82.381,82.007,81.627,81.19200000000001,80.67699999999999,80.151,79.615,79.069,78.511,77.94200000000001,77.364,76.775,76.24,75.751,75.257,74.756,74.248,73.733,73.213,72.685,72.151,71.61,71.064,70.51,69.949,69.381,68.806,68.224,67.636,67.042,66.441,65.835,65.223,64.606,63.984,63.358,62.727
South Africa,ZAF,53.381,53.207,53.094,52.98,52.866,52.752,52.638,52.524,52.41,52.296,52.191,52.131,52.071,52.011,51.951,51.891,51.831,51.771,51.711,51.651,51.575,51.409,51.244,51.078,50.912,50.628,50.095,49.561,49.028,48.495,47.963,47.446,46.962,46.479,45.996,45.514,45.033,44.551,44.07,43.589,43.109,42.632,42.102,41.554,41.007,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.207,35.688,35.172,34.659000000000006,34.15,33.645,33.144000000000005
Zambia,ZMB,81.855,81.049,80.215,79.288,77.985,76.628,75.211,73.739,72.209,70.63,69.649,68.759,67.854,66.939,66.00800000000001,65.066,64.11,63.145,62.168,61.182,60.185,60.146,60.195,60.245,60.295,60.345,60.394,60.444,60.494,60.544,60.593,61.011,61.486,61.958,62.428,62.896,63.362,63.824,64.28399999999999,64.74199999999999,65.19800000000001,64.99799999999999,64.525,64.049,63.57,63.089,62.605,62.119,61.629,61.139,60.645,60.149,59.646,59.135,58.618,58.093,57.562,57.024,56.479,55.928
Zimbabwe,ZWE,87.392,87.179,86.918,86.422,85.908,85.38,84.835,84.273,83.694,83.12,82.638,82.145,81.64,81.126,80.6,80.127,79.644,79.154,78.655,78.14699999999999,77.629,77.105,76.571,75.931,75.264,74.586,73.895,73.191,72.476,71.75,71.012,70.262,69.501,69.06,68.665,68.268,67.868,67.46600000000001,67.061,66.65299999999999,66.24199999999999,65.83,65.415,65.521,65.706,65.89,66.074,66.257,66.44,66.622,66.804,66.985,67.166,67.346,67.49600000000001,67.615,67.70400000000001,67.763,67.791,67.79
